,disYear,disMonth,disDate,disDay,cityCode,citySidoName,citySggName,disQuantity,disQuantityRate,disCount,disCountRate
0,2020,02,01,7,W01,서울특별시,종로구,3640900,3.53,2362,3.46
1,2020,02,02,1,W01,서울특별시,종로구,4330600,4.2,2653,3.89
2,2020,02,03,2,W01,서울특별시,종로구,4117300,3.99,2611,3.83
3,2020,02,04,3,W01,서울특별시,종로구,3539600,3.43,2325,3.41
4,2020,02,05,4,W01,서울특별시,종로구,3103450,3.01,2119,3.11
5,2020,02,06,5,W01,서울특별시,종로구,3232200,3.13,2146,3.15
6,2020,02,07,6,W01,서울특별시,종로구,3396650,3.29,2358,3.46
7,2020,02,08,7,W01,서울특별시,종로구,3403400,3.3,2285,3.35
8,2020,02,09,1,W01,서울특별시,종로구,4064150,3.94,2543,3.73
9,2020,02,10,2,W01,서울특별시,종로구,4157900,4.03,2552,3.74
0,2020,02,01,7,W02,서울특별시,중구,6791500,3.67,4576,3.42
1,2020,02,02,1,W02,서울특별시,중구,8911100,4.81,6052,4.52
2,2020,02,03,2,W02,서울특별시,중구,7056800,3.81,4992,3.73
3,2020,02,04,3,W02,서울특별시,중구,5624600,3.04,4152,3.1
4,2020,02,05,4,W02,서울특별시,중구,5377350,2.91,4066,3.04
5,2020,02,06,5,W02,서울특별시,중구,5833850,3.15,4263,3.19
6,2020,02,07,6,W02,서울특별시,중구,5879350,3.18,4281,3.2
7,2020,02,08,7,W02,서울특별시,중구,6342400,3.43,4494,3.36
8,2020,02,09,1,W02,서울특별시,중구,8691600,4.7,5791,4.33
9,2020,02,10,2,W02,서울특별시,중구,6925950,3.74,4953,3.7
0,2020,02,01,7,W03,서울특별시,용산구,535100,3.43,388,3.33
1,2020,02,02,1,W03,서울특별시,용산구,643900,4.13,461,3.96
2,2020,02,03,2,W03,서울특별시,용산구,564500,3.62,408,3.5
3,2020,02,04,3,W03,서울특별시,용산구,478050,3.07,382,3.28
4,2020,02,05,4,W03,서울특별시,용산구,474300,3.04,375,3.22
